Passenger_ID,Flight_ID,Airline,Origin,Destination,Flight_Status,Age,Gender,Income_Level,Travel_Purpose,Seat_Class,MembershipTier,Check_in_Method,Flight_Satisfaction_Score,Delay_Minutes,Booking_Days_In_Advance,No_Show,Weather_Impact,Seat_Selected,Distance_km,FlightDurationMinutes,DepartureDate,IsHoliday,Departure_Hour,Departure_Weekday,Departure_Month,Price,BaggageAllowance
P2107,F1340,Malaysia Airlines,ICN,BKK,Delayed,59,Male,High,Emergency,Economy,None,Airport Kiosk,7.3,1.0,111,0,0,Aisle,3668,274,2023-07-28,1,18,4,7,717.68,20
P2108,F1986,Malaysia Airlines,NRT,BKK,On-time,45,Male,High,Emergency,Premium Economy,Gold,Online,4.5,21.0,95,0,0,Middle,4648,348,2025-03-22,0,21,5,3,686.12,0
P2110,F1147,Malaysia Airlines,HKG,PVG,On-time,36,Male,Low,Business,Economy,None,Airport Kiosk,5.5,11.0,35,1,0,Window,1255,94,2024-08-05,1,19,0,8,399.42,40
P2111,F26,Malaysia Airlines,NRT,BKK,On-time,27,Female,Medium,Business,Economy,None,Online,6.0,6.0,104,0,0,Middle,4648,348,2024-02-16,1,19,4,2,407.29,0
P2112,F607,Korean Air,SIN,PVG,On-time,67,Female,Low,Leisure,Economy,None,Airport Kiosk,7.4,1.0,29,0,0,Window,3805,285,2023-11-16,0,6,3,11,549.0,20
P2113,F620,Singapore Airlines,SIN,HKG,On-time,59,Male,High,Business,Economy,Gold,Mobile App,8.2,12.0,64,0,0,Middle,2565,192,2023-08-15,1,17,1,8,332.07,0
P2114,F1654,Qantas,KUL,DEL,On-time,71,Female,Medium,Business,Economy,None,Airport Kiosk,7.6,2.0,24,0,0,Window,3876,290,2024-12-08,0,13,6,12,412.29,20
P2115,F1335,Japan Airlines,NRT,BKK,On-time,61,Male,High,Business,Premium Economy,None,Airport Kiosk,8.3,22.0,103,0,1,Aisle,4648,348,2023-11-08,0,3,2,11,377.84,20
P2116,F1700,Korean Air,ICN,BKK,On-time,40,Male,Medium,Leisure,Economy,None,Mobile App,8.3,2.0,20,0,0,Aisle,3668,274,2024-08-28,1,7,2,8,607.04,0
P2117,F1003,Japan Airlines,SIN,BKK,On-time,75,Female,Low,Business,Business,None,Mobile App,6.3,14.0,91,0,0,Window,1416,106,2024-11-09,0,12,5,11,579.39,0
P2119,F477,Japan Airlines,SYD,SYD,On-time,37,Female,Low,Leisure,Economy,Gold,Desk,6.7,17.0,19,0,0,Middle,0,0,2024-05-27,0,0,0,5,555.72,40
P2120,F223,Qantas,KUL,BKK,On-time,49,Male,Low,Family,Premium Economy,Silver,Airport Kiosk,6.4,0.0,65,0,0,Middle,1220,91,2024-04-23,0,3,1,4,404.25,40
P2121,F1568,Korean Air,BKK,KUL,Delayed,54,Male,High,Family,Business,None,Desk,7.7,4.0,4,0,0,Aisle,1220,91,2024-05-25,0,2,5,5,610.06,0
P2122,F1831,Japan Airlines,HKG,PVG,On-time,77,Female,Low,Emergency,Economy,Silver,Desk,6.1,3.0,65,0,0,Aisle,1255,94,2024-02-09,1,17,4,2,503.13,20
P2123,F950,Korean Air,TPE,BKK,On-time,63,Female,Low,Business,Economy,None,Mobile App,4.5,17.0,35,0,0,Window,2489,186,2023-06-15,1,22,3,6,536.24,0
P2124,F1183,Qantas,SIN,KUL,On-time,53,Male,Low,Business,Economy,None,Mobile App,7.2,4.0,116,0,0,Aisle,297,22,2023-12-11,0,5,0,12,668.9,80
P2126,F1552,Japan Airlines,KUL,HKG,On-time,49,Female,Medium,Leisure,Economy,Silver,Online,7.6,3.0,99,0,0,Window,2543,190,2024-03-10,0,14,6,3,310.54,20
P2127,F1810,Qantas,KUL,DEL,On-time,56,Female,Medium,Family,Business,Platinum,Online,6.8,2.0,114,0,0,Aisle,3876,290,2024-02-08,1,22,3,2,638.88,0
P2128,F1450,Korean Air,ICN,BKK,On-time,19,Female,Low,Family,Economy,None,Airport Kiosk,7.2,1.0,29,1,0,Aisle,3668,274,2023-06-16,1,3,4,6,552.08,0
P2129,F1005,Japan Airlines,HKG,PVG,On-time,41,Female,Medium,Leisure,Economy,None,Desk,5.5,0.0,90,0,1,Middle,1255,94,2024-05-20,0,21,0,5,469.96,20
P2130,F1477,Malaysia Airlines,SYD,SYD,On-time,28,Female,Medium,Family,Economy,Platinum,Online,10.0,0.0,2,0,0,Middle,0,0,2024-07-19,1,5,4,7,287.3,0
P2133,F1687,Korean Air,SIN,BKK,On-time,40,Male,High,Leisure,First,Gold,Online,5.7,2.0,34,0,1,Middle,1416,106,2024-07-17,1,7,2,7,722.52,40
P2134,F1209,Korean Air,ICN,HND,On-time,52,Male,Medium,Family,Economy,None,Mobile App,6.2,14.0,87,0,0,Window,1209,90,2023-10-07,0,19,5,10,577.8,0
P2135,F1721,Singapore Airlines,SYD,SYD,On-time,37,Female,Medium,Family,Economy,None,Mobile App,5.7,0.0,92,0,0,Aisle,0,0,2023-11-01,0,8,2,11,538.9,20
P2136,F1210,Korean Air,TPE,HKG,On-time,37,Female,Medium,Emergency,Premium Economy,None,Airport Kiosk,3.8,17.0,113,0,0,Aisle,806,60,2023-12-03,0,23,6,12,133.17,40
P2137,F475,Singapore Airlines,SIN,HKG,Delayed,44,Female,Medium,Emergency,Economy,None,Airport Kiosk,6.7,9.0,99,0,0,Window,2565,192,2023-12-18,1,17,0,12,663.2,0
P2138,F1167,Qantas,HKG,BKK,On-time,76,Female,Low,Emergency,Economy,None,Mobile App,8.0,20.0,26,0,0,Window,1689,126,2023-04-26,0,6,2,4,497.24,20
P2140,F558,Malaysia Airlines,HKG,BKK,On-time,72,Female,Medium,Family,Business,Platinum,Desk,8.3,1.0,56,0,0,Aisle,1689,126,2025-04-21,0,17,0,4,715.68,0
P2141,F25,Japan Airlines,SIN,KUL,On-time,64,Male,Low,Leisure,Economy,None,Mobile App,3.3,7.0,2,0,0,Window,297,22,2023-05-30,1,10,1,5,464.31,40
P2142,F1495,Qantas,ICN,BKK,On-time,33,Female,Medium,Leisure,Premium Economy,None,Airport Kiosk,8.4,3.0,98,0,0,Aisle,3668,274,2024-02-20,1,3,1,2,526.06,20
P2143,F97,Japan Airlines,KUL,BKK,On-time,67,Male,Low,Business,Premium Economy,Gold,Airport Kiosk,5.9,6.0,72,0,0,Middle,1220,91,2025-03-10,0,18,0,3,602.58,0
P2144,F1674,Japan Airlines,TPE,BKK,On-time,67,Male,Low,Business,Premium Economy,None,Mobile App,6.9,2.0,2,0,1,Middle,2489,186,2024-02-28,0,10,2,2,439.17,0
P2146,F899,Qantas,KUL,DEL,On-time,72,Male,Medium,Emergency,First,None,Online,6.2,22.0,85,0,0,Middle,3876,290,2025-04-03,0,10,3,4,464.46,40
P2148,F1755,Singapore Airlines,SIN,HKG,On-time,76,Female,High,Family,Economy,None,Airport Kiosk,5.2,4.0,22,0,1,Window,2565,192,2024-03-23,0,16,5,3,622.9,20
P2149,F164,Singapore Airlines,SYD,SYD,Cancelled,34,Male,High,Leisure,Economy,None,Airport Kiosk,7.0,6.0,8,0,0,Window,0,0,2024-10-06,0,20,6,10,458.29,60
P2150,F1172,Malaysia Airlines,NRT,BKK,On-time,67,Female,Medium,Family,Economy,Gold,Desk,7.0,2.0,58,0,1,Window,4648,348,2025-03-24,0,17,0,3,646.95,20
P2151,F345,Singapore Airlines,KUL,TPE,On-time,38,Female,High,Emergency,First,Gold,Online,5.7,16.0,29,0,0,Aisle,3246,243,2025-02-18,1,0,1,2,493.14,20
P2152,F596,Malaysia Airlines,ICN,PVG,On-time,40,Female,Medium,Family,Economy,None,Online,10.0,13.0,1,0,0,Window,822,61,2024-04-26,0,17,4,4,518.31,20
P2153,F157,Japan Airlines,TPE,BKK,Cancelled,59,Female,High,Emergency,Economy,Silver,Desk,7.7,0.0,86,0,0,Middle,2489,186,2023-12-21,1,9,3,12,332.3,0
P2154,F553,Singapore Airlines,HKG,PVG,On-time,73,Female,Low,Leisure,Economy,None,Airport Kiosk,7.2,1.0,56,1,0,Window,1255,94,2025-04-19,0,0,5,4,616.5,0
P2155,F859,Malaysia Airlines,TPE,ICN,On-time,55,Female,Low,Emergency,First,None,Mobile App,7.9,3.0,50,0,1,Aisle,1463,109,2023-05-30,1,2,1,5,419.9,0
P2157,F1073,Korean Air,ICN,KUL,On-time,56,Female,Medium,Leisure,Economy,Platinum,Mobile App,6.9,14.0,76,0,0,Aisle,4612,345,2025-02-09,1,15,6,2,477.38,20
P2158,F937,Korean Air,ICN,PVG,On-time,72,Female,Medium,Family,Economy,Silver,Airport Kiosk,7.4,15.0,66,0,0,Middle,822,61,2024-07-01,1,8,0,7,377.86,40
P2159,F1386,Singapore Airlines,HKG,PVG,On-time,48,Male,Medium,Leisure,Economy,Silver,Mobile App,7.6,1.0,82,0,0,Aisle,1255,94,2024-06-14,1,13,4,6,551.04,40
P2160,F671,Singapore Airlines,HKG,PVG,On-time,24,Female,High,Family,Business,Silver,Online,9.0,3.0,34,1,0,Window,1255,94,2023-07-25,1,20,1,7,332.44,20
P2161,F1293,Korean Air,TPE,ICN,Delayed,27,Female,High,Emergency,Economy,None,Airport Kiosk,7.7,25.0,12,0,0,Aisle,1463,109,2023-10-25,0,22,2,10,467.78,80
P2163,F292,Singapore Airlines,SYD,SYD,Cancelled,37,Male,Medium,Family,Premium Economy,None,Desk,4.5,20.0,41,0,1,Middle,0,0,2023-08-19,1,13,5,8,314.76,40
P2164,F634,Singapore Airlines,HKG,BKK,On-time,35,Male,Medium,Leisure,Premium Economy,Silver,Online,7.2,3.0,28,0,0,Middle,1689,126,2024-08-24,1,20,5,8,545.91,0
P2165,F1035,Japan Airlines,SIN,KUL,On-time,74,Female,Low,Emergency,Premium Economy,None,Mobile App,7.7,12.0,58,0,0,Aisle,297,22,2024-07-01,1,8,0,7,736.95,0
P2166,F725,Japan Airlines,NRT,ICN,On-time,42,Male,High,Emergency,Economy,Silver,Online,4.2,5.0,75,0,0,Window,1256,94,2024-12-13,0,21,4,12,782.38,0
P2168,F1824,Singapore Airlines,HKG,PVG,On-time,45,Female,Medium,Family,Premium Economy,Silver,Online,5.4,0.0,61,1,0,Window,1255,94,2024-09-12,0,21,3,9,296.4,20
P2169,F1310,Qantas,HKG,PVG,On-time,53,Female,Low,Emergency,Economy,Platinum,Mobile App,5.6,5.0,78,0,0,Middle,1255,94,2024-11-08,0,9,4,11,449.21,20
P2170,F193,Malaysia Airlines,ICN,PVG,On-time,57,Male,Medium,Leisure,Economy,Platinum,Mobile App,5.1,0.0,69,0,0,Middle,822,61,2024-08-24,1,11,5,8,563.33,60
P2171,F1663,Qantas,NRT,ICN,Delayed,25,Female,Medium,Family,Economy,None,Online,7.3,30.0,41,0,1,Aisle,1256,94,2024-03-03,0,11,6,3,807.8,20
P2172,F1471,Japan Airlines,KUL,HKG,On-time,43,Male,Low,Leisure,Premium Economy,Gold,Mobile App,10.0,12.0,119,0,0,Middle,2543,190,2023-10-10,0,17,1,10,748.16,20
P2174,F33,Japan Airlines,SYD,SIN,Delayed,36,Male,High,Leisure,Premium Economy,None,Airport Kiosk,6.2,18.0,52,0,0,Aisle,6293,472,2024-10-22,0,9,1,10,710.0,20
P2175,F1684,Singapore Airlines,SYD,SYD,Cancelled,39,Female,Low,Family,Premium Economy,Gold,Mobile App,8.0,13.0,99,0,0,Middle,0,0,2024-07-01,1,1,0,7,698.13,20
P2176,F299,Japan Airlines,TPE,ICN,On-time,23,Male,Medium,Business,Business,Platinum,Mobile App,7.6,7.0,58,0,0,Window,1463,109,2023-11-07,0,20,1,11,538.5,20
P2177,F1938,Singapore Airlines,NRT,HKG,Delayed,21,Male,High,Family,Economy,Silver,Desk,5.7,8.0,19,0,1,Window,2962,222,2024-01-28,1,4,6,1,384.76,20
P2178,F359,Qantas,SYD,SYD,On-time,61,Male,Low,Business,First,Silver,Airport Kiosk,7.6,0.0,91,0,0,Middle,0,0,2023-06-10,1,8,5,6,782.14,0
P2180,F904,Singapore Airlines,KUL,HKG,On-time,40,Female,High,Leisure,Economy,Gold,Online,7.4,20.0,104,0,0,Aisle,2543,190,2025-01-08,0,11,2,1,461.72,0
P2181,F6,Qantas,KUL,BKK,On-time,43,Male,Low,Emergency,Economy,None,Airport Kiosk,8.6,23.0,1,0,1,Window,1220,91,2024-06-29,1,0,5,6,533.9,60
P2182,F639,Korean Air,BKK,TPE,On-time,31,Male,Medium,Leisure,First,Silver,Desk,7.0,8.0,37,0,0,Middle,2489,186,2024-11-25,0,7,0,11,751.58,0
P2183,F796,Japan Airlines,BKK,KUL,On-time,36,Female,High,Family,Economy,None,Desk,6.6,8.0,34,1,0,Aisle,1220,91,2024-12-01,0,4,6,12,438.16,0
P2184,F427,Malaysia Airlines,BKK,TPE,On-time,33,Male,Medium,Business,Economy,Silver,Desk,6.1,3.0,24,0,0,Middle,2489,186,2024-02-17,1,13,5,2,562.48,0
P2185,F1513,Korean Air,NRT,ICN,On-time,30,Female,Medium,Leisure,Business,Silver,Desk,6.6,3.0,71,0,0,Aisle,1256,94,2023-07-02,1,9,6,7,724.08,20
P2186,F1317,Malaysia Airlines,SIN,TPE,On-time,56,Female,Low,Family,Business,None,Desk,2.8,7.0,22,0,0,Middle,3222,241,2024-11-04,0,5,0,11,520.96,0
P2187,F1836,Singapore Airlines,HKG,BKK,On-time,31,Male,Medium,Leisure,Economy,None,Desk,6.7,21.0,36,0,0,Middle,1689,126,2023-11-26,0,17,6,11,294.18,0
P2188,F408,Qantas,NRT,BKK,Cancelled,63,Female,Low,Emergency,Premium Economy,Silver,Mobile App,6.9,15.0,31,0,0,Middle,4648,348,2023-12-12,0,10,1,12,359.4,20
P2189,F1357,Korean Air,TPE,ICN,On-time,76,Male,Medium,Family,Economy,Gold,Desk,6.1,16.0,108,0,0,Middle,1463,109,2023-06-02,1,7,4,6,772.02,20
P2190,F543,Qantas,ICN,KUL,On-time,47,Female,Medium,Business,Economy,Silver,Desk,6.3,2.0,51,0,1,Middle,4612,345,2024-05-09,0,18,3,5,265.22,40
P2192,F475,Singapore Airlines,SYD,SYD,On-time,38,Female,Medium,Business,Economy,None,Airport Kiosk,9.2,13.0,2,0,0,Aisle,0,0,2023-07-22,1,1,5,7,353.58,0
P2193,F50,Korean Air,TPE,ICN,Delayed,62,Male,Low,Family,Economy,Silver,Desk,4.9,2.0,18,0,0,Window,1463,109,2025-03-27,0,6,3,3,473.01,20
P2194,F1081,Malaysia Airlines,KUL,HKG,On-time,27,Male,Low,Emergency,Economy,None,Desk,7.4,16.0,11,1,0,Window,2543,190,2025-03-03,0,20,0,3,674.7,40
P2195,F97,Korean Air,NRT,BKK,On-time,79,Male,Low,Business,Economy,Gold,Desk,4.9,33.0,15,0,0,Window,4648,348,2025-01-31,1,19,4,1,719.9,0
P2196,F1596,Korean Air,SYD,SYD,On-time,26,Female,High,Business,Economy,Platinum,Online,3.8,12.0,43,0,0,Middle,0,0,2024-04-26,0,20,4,4,563.58,0
P2197,F51,Japan Airlines,ICN,BKK,On-time,79,Male,Low,Business,Business,Silver,Desk,6.1,8.0,13,0,0,Aisle,3668,274,2023-07-11,1,5,1,7,381.54,40
P2198,F1508,Singapore Airlines,TPE,HKG,On-time,54,Female,Low,Emergency,Premium Economy,None,Airport Kiosk,6.6,3.0,75,0,0,Window,806,60,2024-07-18,1,2,3,7,691.92,0
P2200,F1707,Qantas,KUL,BKK,On-time,48,Female,Medium,Business,Premium Economy,None,Airport Kiosk,4.9,1.0,40,0,0,Middle,1220,91,2024-04-26,0,11,4,4,554.04,0
P2201,F1264,Singapore Airlines,HKG,PVG,On-time,34,Male,Low,Emergency,Economy,Gold,Desk,7.1,7.0,79,0,0,Middle,1255,94,2024-05-21,0,0,1,5,396.86,40
P2202,F1730,Singapore Airlines,TPE,BKK,On-time,39,Female,Low,Leisure,Economy,None,Desk,5.6,4.0,24,0,0,Window,2489,186,2023-09-01,1,6,4,9,567.27,0
P2203,F719,Qantas,SIN,BKK,Delayed,59,Female,Medium,Leisure,Economy,None,Airport Kiosk,8.9,18.0,41,0,1,Aisle,1416,106,2023-09-05,0,17,1,9,688.84,20
P2204,F1748,Korean Air,NRT,TPE,Delayed,73,Male,Medium,Family,First,Silver,Online,8.6,14.0,6,0,0,Window,2181,163,2025-01-09,0,22,3,1,472.56,40
P2205,F120,Singapore Airlines,BKK,KUL,Delayed,28,Female,Medium,Emergency,Premium Economy,Gold,Desk,7.1,5.0,57,0,0,Aisle,1220,91,2024-10-07,0,6,0,10,777.04,40
P2206,F12,Malaysia Airlines,TPE,ICN,On-time,53,Female,High,Leisure,First,Silver,Airport Kiosk,4.0,31.0,86,0,0,Window,1463,109,2024-02-06,1,20,1,2,693.08,0
P2207,F1212,Singapore Airlines,HKG,BKK,On-time,49,Male,Medium,Family,Premium Economy,None,Mobile App,6.9,4.0,64,0,0,Window,1689,126,2024-07-14,1,20,6,7,682.46,20
P2208,F662,Qantas,SYD,SYD,On-time,58,Female,Medium,Emergency,Business,None,Mobile App,7.2,11.0,85,0,0,Window,0,0,2023-12-08,0,7,4,12,506.67,0
P2210,F1502,Malaysia Airlines,HKG,SIN,On-time,56,Female,Medium,Emergency,Economy,None,Airport Kiosk,7.2,11.0,119,0,0,Aisle,2565,192,2025-04-08,0,5,1,4,591.86,20
P2211,F1255,Singapore Airlines,NRT,BKK,On-time,63,Female,High,Family,Business,Platinum,Online,7.0,4.0,88,0,0,Window,4648,348,2023-05-12,0,1,4,5,474.75,0
P2212,F870,Qantas,TPE,BKK,Cancelled,66,Male,Medium,Emergency,Economy,None,Online,6.9,11.0,97,0,0,Middle,2489,186,2024-03-30,0,20,5,3,521.79,0
P2214,F621,Malaysia Airlines,BKK,TPE,On-time,63,Male,Medium,Emergency,Business,None,Online,6.7,15.0,108,0,0,Aisle,2489,186,2024-02-14,1,7,2,2,587.61,0
P2215,F1018,Qantas,SIN,TPE,On-time,56,Male,Low,Family,Economy,Platinum,Desk,4.5,12.0,118,0,0,Window,3222,241,2023-10-14,0,9,5,10,525.6,20
P2216,F1528,Singapore Airlines,HKG,PVG,Delayed,72,Female,Low,Business,Premium Economy,None,Online,6.0,9.0,34,1,0,Middle,1255,94,2023-10-26,0,19,3,10,591.45,0
P2217,F1603,Qantas,BKK,TPE,Delayed,63,Female,Medium,Leisure,Business,Silver,Mobile App,7.4,10.0,61,1,0,Middle,2489,186,2023-05-07,0,7,6,5,494.06,20
P2218,F532,Japan Airlines,ICN,BKK,Delayed,79,Female,Medium,Leisure,Premium Economy,None,Mobile App,5.5,14.0,111,0,0,Window,3668,274,2024-03-06,0,22,2,3,448.8,20
P2220,F899,Malaysia Airlines,SYD,SYD,On-time,32,Male,Medium,Emergency,Economy,Platinum,Airport Kiosk,7.5,2.0,53,0,0,Middle,0,0,2023-09-11,0,6,0,9,517.96,20
P2221,F1329,Malaysia Airlines,SIN,PVG,On-time,21,Female,Low,Emergency,Economy,Silver,Airport Kiosk,6.7,1.0,15,1,0,Aisle,3805,285,2024-11-14,0,15,3,11,748.76,0
P2222,F1090,Japan Airlines,TPE,ICN,On-time,50,Female,High,Family,Economy,Platinum,Desk,8.6,10.0,56,0,0,Middle,1463,109,2024-03-15,0,0,4,3,297.81,40
P2223,F1270,Malaysia Airlines,KUL,HKG,Cancelled,23,Male,Medium,Leisure,Economy,Platinum,Mobile App,6.9,1.0,78,0,0,Middle,2543,190,2023-09-25,0,7,0,9,729.1,0
P2224,F587,Korean Air,TPE,BKK,On-time,56,Female,Low,Family,Economy,Silver,Airport Kiosk,6.3,4.0,111,0,0,Middle,2489,186,2023-09-21,0,17,3,9,780.06,0
P2225,F1389,Malaysia Airlines,SIN,PVG,Cancelled,33,Male,Medium,Business,Economy,Silver,Mobile App,8.8,1.0,108,0,1,Middle,3805,285,2024-10-17,0,17,3,10,493.53,40
P2226,F593,Singapore Airlines,HKG,SIN,On-time,45,Female,Medium,Business,Economy,Silver,Desk,7.5,9.0,30,0,0,Aisle,2565,192,2024-04-08,0,15,0,4,466.22,0
P2227,F203,Qantas,SYD,SYD,On-time,26,Male,High,Business,Economy,None,Mobile App,4.5,15.0,33,0,0,Aisle,0,0,2023-05-26,0,21,4,5,422.44,40
P2228,F1084,Qantas,BKK,KUL,Delayed,20,Male,High,Family,Economy,None,Airport Kiosk,6.1,3.0,41,0,0,Aisle,1220,91,2023-08-07,1,18,0,8,739.89,0
P2229,F425,Malaysia Airlines,HKG,PVG,On-time,30,Male,Medium,Business,Premium Economy,None,Desk,8.6,25.0,118,0,0,Aisle,1255,94,2024-04-02,0,17,1,4,438.67,40
P2230,F622,Singapore Airlines,SYD,SYD,Delayed,57,Female,Medium,Leisure,Economy,Silver,Airport Kiosk,6.1,10.0,73,0,0,Middle,0,0,2024-02-21,0,1,2,2,310.3,20
P2231,F495,Malaysia Airlines,BKK,KUL,On-time,52,Female,Low,Emergency,Economy,None,Mobile App,8.7,44.0,46,0,0,Window,1220,91,2023-07-30,1,21,6,7,349.82,0
P2232,F1719,Singapore Airlines,KUL,BKK,On-time,57,Male,Medium,Leisure,Economy,Silver,Online,9.6,10.0,41,0,1,Middle,1220,91,2023-11-01,0,1,2,11,569.34,0
P2233,F1764,Singapore Airlines,KUL,BKK,Delayed,40,Female,Low,Business,Economy,None,Airport Kiosk,6.5,15.0,36,0,0,Window,1220,91,2025-01-06,0,12,0,1,296.61,0
P2234,F1509,Singapore Airlines,HKG,BKK,On-time,46,Female,Medium,Leisure,Economy,None,Online,8.8,11.0,79,1,0,Middle,1689,126,2025-02-10,1,9,0,2,474.2,0
P2235,F419,Qantas,TPE,BKK,Delayed,55,Male,Low,Business,Economy,Platinum,Airport Kiosk,6.6,2.0,51,0,0,Aisle,2489,186,2024-03-23,0,11,5,3,491.46,0
P2237,F34,Malaysia Airlines,SYD,SIN,On-time,18,Female,Medium,Emergency,Economy,Platinum,Desk,6.6,3.0,48,0,0,Window,6293,472,2023-05-28,0,6,6,5,779.14,0
P2238,F128,Malaysia Airlines,SIN,PVG,On-time,59,Female,High,Emergency,Economy,None,Airport Kiosk,7.0,2.0,23,0,0,Middle,3805,285,2024-01-09,0,2,1,1,683.38,0
P2240,F665,Japan Airlines,NRT,ICN,Delayed,75,Male,Medium,Leisure,Premium Economy,Silver,Desk,5.9,3.0,96,0,1,Aisle,1256,94,2023-10-17,0,17,1,10,394.02,60
P2242,F1453,Japan Airlines,HKG,PVG,On-time,45,Female,Medium,Family,Economy,Silver,Mobile App,3.5,44.0,36,0,0,Window,1255,94,2025-04-06,0,4,6,4,440.62,20
P2243,F1954,Qantas,SYD,SIN,Delayed,25,Male,Medium,Leisure,Economy,None,Online,7.0,2.0,50,0,0,Aisle,6293,472,2025-02-19,1,11,2,2,677.96,20
P2244,F197,Singapore Airlines,BKK,TPE,On-time,26,Female,Medium,Leisure,Economy,Silver,Online,7.2,1.0,68,0,0,Aisle,2489,186,2023-08-18,1,7,4,8,770.26,20
P2245,F133,Japan Airlines,BKK,HKG,On-time,65,Female,Medium,Emergency,Economy,Silver,Mobile App,6.1,3.0,36,0,0,Aisle,1689,126,2024-01-29,1,3,0,1,409.46,0
P2246,F1710,Malaysia Airlines,SYD,SYD,On-time,54,Female,Medium,Emergency,Economy,Silver,Online,6.8,5.0,0,0,0,Window,0,0,2024-12-14,0,21,5,12,447.21,0
P2250,F1898,Malaysia Airlines,SIN,PVG,On-time,58,Male,High,Family,Economy,Gold,Mobile App,7.5,5.0,32,1,1,Aisle,3805,285,2025-01-31,1,10,4,1,680.58,20
P2251,F1421,Malaysia Airlines,ICN,PVG,On-time,28,Female,Medium,Business,Economy,None,Desk,4.4,40.0,28,0,0,Aisle,822,61,2023-06-03,1,16,5,6,487.19,0
P2252,F1059,Malaysia Airlines,NRT,HKG,On-time,72,Female,Medium,Business,Economy,Platinum,Desk,6.6,5.0,29,0,0,Window,2962,222,2023-08-27,1,8,6,8,405.31,40
P2254,F1757,Malaysia Airlines,KUL,BKK,Delayed,61,Male,Medium,Family,Economy,Silver,Airport Kiosk,5.3,10.0,43,0,0,Middle,1220,91,2024-06-28,1,10,4,6,762.53,80
P2255,F1583,Korean Air,HKG,BKK,On-time,77,Male,Medium,Leisure,Economy,None,Online,7.6,13.0,9,0,0,Middle,1689,126,2025-02-02,1,23,6,2,549.84,20
P2256,F562,Malaysia Airlines,KUL,BKK,On-time,60,Male,High,Family,Business,Silver,Online,5.9,0.0,40,0,0,Aisle,1220,91,2023-11-29,0,1,2,11,626.5,0
P2257,F1043,Malaysia Airlines,TPE,HKG,Delayed,65,Male,Low,Business,Economy,Silver,Desk,8.6,0.0,31,0,0,Window,806,60,2024-04-18,0,4,3,4,594.34,0
P2258,F1528,Korean Air,ICN,BKK,On-time,33,Male,High,Emergency,Economy,Gold,Airport Kiosk,6.2,12.0,63,0,0,Middle,3668,274,2025-01-15,0,23,2,1,312.23,0
P2259,F1408,Japan Airlines,ICN,BKK,On-time,53,Male,Medium,Business,Premium Economy,Platinum,Mobile App,8.1,4.0,108,0,0,Window,3668,274,2024-03-21,0,18,3,3,480.52,40
P2260,F1595,Korean Air,TPE,ICN,On-time,65,Female,Low,Emergency,Economy,None,Desk,5.7,12.0,107,0,0,Window,1463,109,2024-05-11,0,19,5,5,543.63,0
P2261,F1426,Japan Airlines,SIN,HKG,On-time,46,Male,Medium,Family,Premium Economy,Gold,Mobile App,5.6,6.0,13,0,0,Aisle,2565,192,2023-09-27,0,11,2,9,316.8,0
P2262,F567,Korean Air,SIN,BKK,On-time,78,Male,Medium,Business,Economy,None,Online,3.7,11.0,110,0,0,Middle,1416,106,2023-10-12,0,16,3,10,712.2,0
P2263,F586,Qantas,KUL,BKK,On-time,75,Male,Low,Leisure,Economy,None,Mobile App,6.8,4.0,99,0,0,Middle,1220,91,2024-03-13,0,14,2,3,698.7,0
P2264,F1160,Singapore Airlines,NRT,BKK,Delayed,60,Male,Low,Business,Economy,Gold,Desk,6.6,18.0,103,0,0,Middle,4648,348,2023-12-27,1,15,2,12,630.79,20
P2265,F142,Qantas,ICN,KUL,Delayed,65,Female,Medium,Business,Business,None,Online,7.6,9.0,6,0,0,Window,4612,345,2023-04-28,0,20,4,4,650.19,60
P2266,F938,Malaysia Airlines,SIN,HKG,On-time,53,Male,Medium,Leisure,Premium Economy,None,Online,5.7,13.0,73,1,1,Window,2565,192,2023-10-26,0,18,3,10,485.73,20
P2267,F762,Japan Airlines,NRT,BKK,On-time,74,Female,High,Emergency,Economy,None,Airport Kiosk,8.9,9.0,67,1,0,Aisle,4648,348,2024-06-06,1,23,3,6,428.48,20
P2268,F410,Qantas,KUL,HKG,Delayed,49,Male,Medium,Family,Economy,None,Mobile App,5.6,2.0,17,0,0,Middle,2543,190,2024-04-11,0,4,3,4,274.84,20
P2269,F1040,Korean Air,BKK,TPE,On-time,45,Male,Medium,Business,Business,None,Mobile App,5.6,2.0,47,0,0,Aisle,2489,186,2025-02-05,1,3,2,2,415.19,0
P2270,F1703,Malaysia Airlines,HKG,BKK,Delayed,50,Male,High,Business,Business,None,Desk,4.2,11.0,14,0,0,Aisle,1689,126,2024-02-04,1,0,6,2,384.14,60
P2271,F1510,Qantas,BKK,TPE,On-time,34,Male,Medium,Leisure,First,None,Online,6.2,11.0,67,0,0,Aisle,2489,186,2024-08-07,1,10,2,8,386.28,20
P2272,F1851,Singapore Airlines,SIN,BKK,On-time,36,Female,Medium,Leisure,Economy,None,Online,7.4,45.0,40,0,0,Window,1416,106,2024-01-18,0,0,3,1,656.64,20
P2273,F1447,Qantas,SIN,TPE,On-time,40,Female,Medium,Emergency,Premium Economy,None,Mobile App,5.7,10.0,29,0,0,Aisle,3222,241,2025-04-09,0,19,2,4,312.02,0
